Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Shipment_Status
3091,3091,2024-02-15,2024-02-20,Delivered
3092,3092,2024-07-17,2024-07-21,Delivered
3093,3093,2025-02-05,2025-02-14,Delivered
3094,3094,,,Cancelled
3095,3095,,,Cancelled
3096,3096,2025-10-14,2025-10-18,Delivered
3097,3097,2024-10-23,2024-10-26,Delivered
3098,3098,2025-09-09,2025-09-13,Delivered
3099,3099,,,Cancelled
3100,3100,2025-10-21,2025-10-24,Delivered
3101,3101,2024-10-16,2024-10-25,Delivered
3102,3102,,,Cancelled
3103,3103,,,Cancelled
3104,3104,2025-06-10,2025-06-14,Delivered
3105,3105,2025-12-06,2025-12-13,Delivered
3106,3106,2025-12-02,2025-12-11,Delivered
3107,3107,2025-08-12,2025-08-21,Delivered
3108,3108,2025-12-11,2025-12-15,Returned
3109,3109,2025-06-15,2025-06-22,Delivered
3110,3110,2025-10-08,2025-10-17,Returned
3111,3111,2024-10-24,2024-10-31,Delivered
3112,3112,2024-11-30,2024-12-06,Delivered
3113,3113,,,Cancelled
3114,3114,2025-11-26,2025-12-01,Delivered
3115,3115,2025-03-11,2025-03-15,Delivered
3116,3116,2025-09-22,2025-09-29,Delivered
3117,3117,2024-11-01,2024-11-05,Delivered
3118,3118,2026-01-02,2026-01-04,Delivered
3119,3119,2025-04-19,2025-04-24,Delivered
3120,3120,2024-10-28,2024-11-04,Delivered
3121,3121,2025-10-13,2025-10-20,Delivered
3122,3122,2025-05-25,2025-05-30,Delivered
3123,3123,2024-10-07,2024-10-12,Delivered
3124,3124,2024-06-01,2024-06-05,Delivered
3125,3125,2024-05-08,2024-05-15,Delivered
3126,3126,2024-01-07,2024-01-13,Delivered
3127,3127,2024-09-18,2024-09-22,Delivered
3128,3128,2025-08-22,2025-08-26,Delivered
3129,3129,2024-07-25,2024-07-27,Delivered
3130,3130,2025-10-07,2025-10-09,Delivered
3131,3131,2025-03-25,2025-03-27,Delivered
3132,3132,2024-07-07,2024-07-11,Delivered
3133,3133,,,Cancelled
3134,3134,2024-04-22,2024-04-26,Delivered
3135,3135,2024-04-09,2024-04-11,Delivered
3136,3136,2024-02-12,2024-02-18,Delivered
3137,3137,2024-04-27,2024-05-01,Returned
3138,3138,2024-10-13,2024-10-17,Delivered
3139,3139,2024-08-16,2024-08-23,Delivered
3140,3140,2024-10-01,2024-10-03,Delivered
3141,3141,2024-06-07,2024-06-11,Delivered
3142,3142,2024-08-14,2024-08-16,Delivered
3143,3143,2025-01-28,2025-02-02,Delivered
3144,3144,2024-06-15,2024-06-21,Delivered
3145,3145,2024-10-06,2024-10-10,Delivered
3146,3146,2025-02-21,2025-02-27,Delivered
3147,3147,,,Cancelled
3148,3148,2024-04-22,2024-04-25,Delivered
3149,3149,,,Cancelled
3150,3150,2025-02-01,2025-02-05,Delivered
3151,3151,2024-03-27,2024-03-30,Delivered
3152,3152,,,Cancelled
3153,3153,2025-09-23,2025-09-26,Delivered
3154,3154,,,Cancelled
3155,3155,2025-03-25,2025-03-28,Delivered
3156,3156,2025-05-28,2025-05-30,Delivered
3157,3157,2025-03-31,2025-04-07,Delivered
3158,3158,2025-12-22,2025-12-28,Delivered
3159,3159,2025-12-02,2025-12-07,Delivered
3160,3160,2024-08-02,2024-08-06,Delivered
3161,3161,2024-10-08,2024-10-12,Delivered
3162,3162,2024-08-25,2024-08-29,Delivered
3163,3163,2024-01-26,2024-02-01,Returned
3164,3164,2025-10-25,2025-10-31,Delivered
3165,3165,2024-01-26,2024-02-02,Delivered
3166,3166,2025-01-26,2025-01-31,Delivered
3167,3167,2025-04-03,2025-04-08,Delivered
3168,3168,2024-12-23,2024-12-28,Delivered
3169,3169,2024-09-24,2024-09-29,Delivered
3170,3170,2025-08-25,2025-08-28,Delivered
3171,3171,2024-07-21,2024-07-26,Returned
3172,3172,2024-02-20,2024-02-27,Delivered
3173,3173,2024-06-14,2024-06-18,Delivered
3174,3174,2024-02-22,2024-02-25,Delivered
3175,3175,2024-09-20,2024-09-24,Delivered
3176,3176,,,Cancelled
3177,3177,2024-08-23,2024-08-26,Delivered
3178,3178,,,Cancelled
3179,3179,2024-02-24,2024-02-27,Delivered
3180,3180,2024-06-30,2024-07-06,Delivered
3181,3181,2025-03-10,2025-03-16,Delivered
3182,3182,2024-07-22,2024-07-27,Delivered
3183,3183,2024-04-16,2024-04-18,Delivered
3184,3184,2025-07-02,2025-07-07,Delivered
3185,3185,2025-01-13,2025-01-22,Delivered
3186,3186,2024-07-11,2024-07-15,Delivered
3187,3187,2024-06-25,2024-06-30,Delivered
3188,3188,,,Cancelled
3189,3189,2024-05-21,2024-05-26,Delivered
3190,3190,,,Cancelled
3191,3191,2025-01-13,2025-01-16,Delivered
3192,3192,2024-09-09,2024-09-15,Delivered
3193,3193,2026-01-03,2026-01-08,Delivered
3194,3194,2024-02-16,2024-02-20,Returned
3195,3195,2024-01-02,2024-01-07,Delivered
3196,3196,2025-05-19,2025-05-23,Delivered
3197,3197,2025-07-11,2025-07-18,Delivered
3198,3198,2025-04-23,2025-04-27,Returned
3199,3199,2025-09-15,2025-09-19,Delivered
3200,3200,2025-02-20,2025-02-24,Delivered
3201,3201,,,Cancelled
3202,3202,2024-02-08,2024-02-11,Delivered
3203,3203,2024-11-02,2024-11-05,Delivered
3204,3204,2025-01-27,2025-01-30,Delivered
3205,3205,2024-11-20,2024-11-27,Delivered
3206,3206,2024-08-09,2024-08-18,Delivered
3207,3207,,,Cancelled
3208,3208,2024-05-26,2024-05-31,Delivered
3209,3209,2024-09-08,2024-09-11,Delivered
3210,3210,2025-03-26,2025-03-29,Delivered
3211,3211,2026-01-02,2026-01-08,Delivered
3212,3212,2025-04-20,2025-04-27,Delivered
3213,3213,,,Cancelled
3214,3214,2024-04-15,2024-04-20,Delivered
3215,3215,,,Cancelled
3216,3216,2025-03-21,2025-03-28,Delivered
3217,3217,2025-06-10,2025-06-13,Delivered
3218,3218,2025-05-07,2025-05-10,Delivered
3219,3219,2024-11-16,2024-11-22,Delivered
3220,3220,2024-05-31,2024-06-05,Delivered
3221,3221,2024-03-05,2024-03-10,Delivered
3222,3222,2025-06-18,2025-06-22,Delivered
3223,3223,2024-12-11,2024-12-14,Delivered
3224,3224,2024-12-01,2024-12-04,Delivered
3225,3225,2025-06-15,2025-06-22,Delivered
3226,3226,2025-05-15,2025-05-21,Delivered
3227,3227,2025-11-15,2025-11-20,Delivered
3228,3228,2025-06-03,2025-06-09,Returned
3229,3229,2025-01-22,2025-01-28,Delivered
3230,3230,2025-10-14,2025-10-20,Delivered
3231,3231,2024-07-22,2024-07-27,Delivered
3232,3232,2025-02-09,2025-02-14,Delivered
3233,3233,2024-01-16,2024-01-19,Delivered
3234,3234,2024-07-20,2024-07-24,Delivered
3235,3235,2024-06-05,2024-06-08,Delivered
3236,3236,2024-08-05,2024-08-10,Returned
3237,3237,2024-02-10,2024-02-15,Delivered
3238,3238,2024-03-09,2024-03-11,Delivered
3239,3239,2025-11-20,2025-11-24,Delivered
3240,3240,2025-04-17,2025-04-24,Delivered
3241,3241,2025-04-26,2025-04-30,Delivered
3242,3242,2024-12-06,2024-12-11,Delivered
3243,3243,2024-06-11,2024-06-16,Delivered
3244,3244,2025-08-28,2025-08-31,Delivered
3245,3245,2025-09-02,2025-09-06,Delivered
3246,3246,2025-03-21,2025-03-26,Delivered
3247,3247,2025-06-08,2025-06-10,Delivered
3248,3248,2025-02-20,2025-02-24,Returned
3249,3249,,,Cancelled
3250,3250,,,Cancelled
3251,3251,2025-04-23,2025-04-26,Returned
3252,3252,2025-07-12,2025-07-18,Delivered
3253,3253,2025-02-16,2025-02-19,Delivered
3254,3254,2024-03-26,2024-03-29,Delivered
3255,3255,2025-11-11,2025-11-14,Delivered
3256,3256,2024-03-02,2024-03-06,Delivered
3257,3257,2024-06-07,2024-06-12,Delivered
3258,3258,2024-12-10,2024-12-13,Delivered
3259,3259,2025-05-15,2025-05-19,Returned
3260,3260,2025-08-28,2025-09-06,Delivered
3261,3261,2024-08-30,2024-09-02,Delivered
3262,3262,2024-06-18,2024-06-22,Delivered
3263,3263,,,Cancelled
3264,3264,2024-03-26,2024-03-30,Delivered
3265,3265,2024-06-05,2024-06-08,Delivered
3266,3266,2024-04-06,2024-04-09,Delivered
3267,3267,2024-01-05,2024-01-14,Delivered
3268,3268,2024-10-27,2024-10-31,Delivered
3269,3269,2025-12-20,2025-12-26,Delivered
3270,3270,,,Cancelled
3271,3271,2024-04-15,2024-04-20,Returned
3272,3272,2024-02-11,2024-02-14,Delivered
3273,3273,,,Cancelled
3274,3274,2025-05-19,2025-05-25,Delivered
3275,3275,2025-09-23,2025-09-27,Delivered
3276,3276,2024-10-19,2024-10-28,Delivered
3277,3277,2024-09-24,2024-09-28,Delivered
3278,3278,2025-06-13,2025-06-16,Delivered
3279,3279,2025-12-08,2025-12-13,Delivered
3280,3280,2024-12-13,2024-12-16,Delivered
3281,3281,2025-04-11,2025-04-14,Returned
3282,3282,2024-10-28,2024-10-31,Delivered
3283,3283,2025-03-06,2025-03-13,Delivered
3284,3284,2024-11-14,2024-11-18,Delivered
3285,3285,2025-04-19,2025-04-26,Delivered
3286,3286,2024-03-25,2024-03-29,Delivered
3287,3287,2024-06-02,2024-06-05,Returned
3288,3288,2024-06-02,2024-06-08,Delivered
3289,3289,2024-12-09,2024-12-16,Delivered
3290,3290,2025-05-11,2025-05-14,Delivered
3291,3291,2025-10-24,2025-10-31,Returned
3292,3292,2025-08-25,2025-08-30,Returned
3293,3293,2025-04-30,2025-05-05,Delivered
3294,3294,2025-02-05,2025-02-10,Delivered
3295,3295,2024-02-04,2024-02-07,Delivered
3296,3296,2025-05-25,2025-05-28,Delivered
3297,3297,2025-12-30,2026-01-05,Delivered
3298,3298,2024-12-02,2024-12-07,Returned
3299,3299,2025-11-08,2025-11-12,Returned
3300,3300,2025-08-04,2025-08-08,Delivered
3301,3301,2024-06-18,2024-06-24,Delivered
3302,3302,2024-12-09,2024-12-11,Delivered
3303,3303,2024-09-05,2024-09-10,Delivered
3304,3304,2024-10-12,2024-10-16,Delivered
3305,3305,2024-02-11,2024-02-15,Delivered
3306,3306,2024-12-20,2024-12-23,Delivered
3307,3307,2024-04-18,2024-04-22,Delivered
3308,3308,2025-05-30,2025-06-03,Delivered
3309,3309,,,Cancelled
3310,3310,2025-06-04,2025-06-09,Delivered
3311,3311,2025-06-27,2025-07-02,Delivered
3312,3312,2024-07-23,2024-07-28,Delivered
3313,3313,2024-02-13,2024-02-18,Returned
3314,3314,2025-07-16,2025-07-22,Delivered
3315,3315,2025-04-13,2025-04-19,Delivered
3316,3316,2025-02-24,2025-03-01,Delivered
3317,3317,,,Cancelled
3318,3318,2025-04-21,2025-04-24,Delivered
3319,3319,2024-11-20,2024-11-25,Delivered
3320,3320,,,Cancelled
3321,3321,,,Cancelled
3322,3322,2025-02-09,2025-02-14,Delivered
3323,3323,2024-02-14,2024-02-18,Returned
3324,3324,2024-09-03,2024-09-06,Delivered
3325,3325,2024-03-20,2024-03-25,Delivered
3326,3326,2025-07-14,2025-07-18,Delivered
3327,3327,2025-10-18,2025-10-22,Delivered
3328,3328,2024-02-25,2024-02-29,Returned
3329,3329,2025-07-02,2025-07-05,Delivered
3330,3330,2024-04-30,2024-05-04,Returned
3331,3331,2025-07-29,2025-08-04,Delivered
3332,3332,2025-11-03,2025-11-09,Delivered
3333,3333,2024-03-23,2024-03-28,Delivered
3334,3334,2025-05-07,2025-05-11,Delivered
3335,3335,2024-09-24,2024-09-27,Delivered
3336,3336,2024-09-23,2024-09-26,Delivered
3337,3337,2024-07-30,2024-08-05,Delivered
3338,3338,2024-10-24,2024-10-26,Returned
3339,3339,2025-07-17,2025-07-22,Delivered
3340,3340,2024-05-06,2024-05-11,Returned
3341,3341,2024-10-04,2024-10-06,Delivered
3342,3342,2024-12-14,2024-12-21,Delivered
3343,3343,2025-07-03,2025-07-10,Delivered
3344,3344,2025-11-17,2025-11-21,Delivered
3345,3345,2025-01-01,2025-01-10,Delivered
3346,3346,2024-07-14,2024-07-18,Returned
3347,3347,2024-01-20,2024-01-27,Delivered
3348,3348,2024-03-31,2024-04-04,Delivered
3349,3349,2024-06-16,2024-06-22,Delivered
3350,3350,2024-07-20,2024-07-23,Returned
3351,3351,2025-10-11,2025-10-18,Delivered
3352,3352,2025-02-04,2025-02-08,Delivered
3353,3353,2025-02-17,2025-02-21,Delivered
3354,3354,2025-10-15,2025-10-19,Delivered
3355,3355,2025-12-17,2025-12-24,Returned
3356,3356,2024-08-22,2024-08-25,Returned
3357,3357,2025-05-24,2025-05-27,Delivered
3358,3358,2024-11-27,2024-12-02,Delivered
3359,3359,2024-02-14,2024-02-18,Delivered
3360,3360,2025-08-09,2025-08-12,Delivered
3361,3361,2025-01-19,2025-01-23,Delivered
3362,3362,,,Cancelled
3363,3363,2024-05-18,2024-05-23,Delivered
3364,3364,2024-04-30,2024-05-06,Delivered
3365,3365,2025-07-23,2025-07-29,Delivered
3366,3366,2024-05-04,2024-05-08,Delivered
3367,3367,2025-10-16,2025-10-20,Delivered
3368,3368,2025-03-13,2025-03-17,Delivered
3369,3369,2024-02-29,2024-03-06,Delivered
3370,3370,2025-12-16,2025-12-22,Delivered
3371,3371,,,Cancelled
3372,3372,2025-06-28,2025-07-01,Delivered
3373,3373,2024-11-06,2024-11-13,Delivered
3374,3374,2024-12-04,2024-12-07,Delivered
3375,3375,2024-05-22,2024-05-25,Delivered
3376,3376,2024-04-14,2024-04-18,Delivered
3377,3377,2024-09-30,2024-10-06,Delivered
3378,3378,2024-07-09,2024-07-14,Delivered
3379,3379,2024-03-22,2024-03-26,Delivered
3380,3380,,,Cancelled
3381,3381,2025-12-31,2026-01-04,Returned
3382,3382,2025-12-09,2025-12-15,Delivered
3383,3383,2025-11-05,2025-11-11,Delivered
3384,3384,,,Cancelled
3385,3385,2024-04-08,2024-04-13,Delivered
3386,3386,2024-02-25,2024-03-05,Delivered
3387,3387,2025-08-27,2025-09-01,Delivered
3388,3388,2024-02-16,2024-02-19,Delivered
3389,3389,2025-07-09,2025-07-13,Delivered
3390,3390,2025-07-29,2025-07-31,Delivered
3391,3391,,,Cancelled
3392,3392,2024-04-19,2024-04-21,Delivered
3393,3393,2024-08-13,2024-08-18,Delivered
3394,3394,2025-12-02,2025-12-06,Delivered
3395,3395,2024-01-09,2024-01-12,Delivered
3396,3396,2025-08-15,2025-08-21,Delivered
3397,3397,2025-05-21,2025-05-25,Delivered
3398,3398,2024-08-06,2024-08-12,Delivered
3399,3399,2025-06-26,2025-06-29,Delivered
3400,3400,,,Cancelled
3401,3401,2024-10-03,2024-10-07,Delivered
3402,3402,2024-05-10,2024-05-12,Delivered
3403,3403,2025-09-12,2025-09-16,Delivered
3404,3404,2025-02-21,2025-02-24,Delivered
3405,3405,2025-12-09,2025-12-14,Delivered
3406,3406,2025-10-19,2025-10-23,Delivered
3407,3407,2024-09-14,2024-09-18,Delivered
3408,3408,2024-09-15,2024-09-17,Delivered
3409,3409,2025-12-04,2025-12-10,Delivered
3410,3410,2024-10-13,2024-10-15,Delivered
3411,3411,2024-08-04,2024-08-08,Delivered
3412,3412,2024-01-18,2024-01-23,Delivered
3413,3413,2025-04-05,2025-04-09,Delivered
3414,3414,2024-05-07,2024-05-11,Delivered
3415,3415,2025-01-24,2025-01-26,Delivered
3416,3416,2025-03-31,2025-04-05,Delivered
3417,3417,2024-06-01,2024-06-06,Delivered
3418,3418,2025-11-15,2025-11-22,Delivered
3419,3419,2024-10-10,2024-10-14,Delivered
3420,3420,2025-03-21,2025-03-26,Delivered
3421,3421,2024-03-03,2024-03-09,Delivered
3422,3422,2024-07-29,2024-08-01,Delivered
3423,3423,2024-05-26,2024-05-28,Delivered
3424,3424,2024-01-16,2024-01-19,Delivered
3425,3425,2024-03-09,2024-03-13,Delivered
3426,3426,2025-10-23,2025-10-27,Delivered
3427,3427,2024-10-10,2024-10-16,Returned
3428,3428,2024-06-16,2024-06-21,Delivered
3429,3429,2024-05-19,2024-05-24,Delivered
3430,3430,2025-05-13,2025-05-18,Delivered
3431,3431,2025-07-19,2025-07-24,Delivered
3432,3432,2024-04-23,2024-04-28,Delivered
3433,3433,2024-09-19,2024-09-23,Delivered
3434,3434,2025-11-07,2025-11-10,Delivered
3435,3435,2025-02-18,2025-02-23,Delivered
3436,3436,,,Cancelled
3437,3437,2024-09-08,2024-09-10,Returned
3438,3438,2025-09-22,2025-09-27,Delivered
3439,3439,2024-07-09,2024-07-16,Delivered
3440,3440,2024-01-06,2024-01-10,Returned
3441,3441,2025-12-08,2025-12-15,Delivered
3442,3442,2024-01-03,2024-01-07,Delivered
3443,3443,2024-11-11,2024-11-14,Delivered
3444,3444,2025-12-16,2025-12-21,Delivered
3445,3445,,,Cancelled
3446,3446,2025-08-04,2025-08-10,Delivered
3447,3447,2025-05-01,2025-05-05,Delivered
3448,3448,,,Cancelled
3449,3449,2025-04-28,2025-05-02,Delivered
3450,3450,2024-08-22,2024-08-25,Returned
3451,3451,2025-12-09,2025-12-11,Delivered
3452,3452,2024-05-21,2024-05-23,Delivered
3453,3453,2024-07-30,2024-08-03,Delivered
3454,3454,2024-03-16,2024-03-19,Delivered
3455,3455,2025-07-18,2025-07-24,Delivered
3456,3456,2024-08-10,2024-08-15,Delivered
3457,3457,,,Cancelled
3458,3458,2024-05-06,2024-05-10,Delivered
3459,3459,2025-04-06,2025-04-15,Delivered
3460,3460,2024-09-01,2024-09-04,Delivered
3461,3461,2024-09-14,2024-09-20,Delivered
3462,3462,2024-09-05,2024-09-08,Delivered
3463,3463,2025-07-11,2025-07-16,Delivered
3464,3464,2024-01-08,2024-01-11,Delivered
3465,3465,2025-02-27,2025-03-04,Delivered
3466,3466,2025-08-22,2025-08-25,Returned
3467,3467,2024-01-04,2024-01-08,Delivered
3468,3468,2025-01-02,2025-01-06,Delivered
3469,3469,2024-01-31,2024-02-05,Delivered
3470,3470,2025-08-11,2025-08-16,Delivered
3471,3471,2024-06-27,2024-06-30,Delivered
3472,3472,,,Cancelled
3473,3473,2024-05-18,2024-05-23,Delivered
3474,3474,2025-04-07,2025-04-09,Delivered
3475,3475,,,Cancelled
3476,3476,2025-01-11,2025-01-13,Delivered
3477,3477,2024-11-03,2024-11-06,Delivered
3478,3478,2024-03-07,2024-03-09,Delivered
3479,3479,2024-06-27,2024-07-04,Delivered
3480,3480,2025-12-02,2025-12-08,Delivered
3481,3481,2024-06-11,2024-06-16,Delivered
3482,3482,2024-04-22,2024-04-26,Delivered
3483,3483,2024-06-20,2024-06-24,Delivered
3484,3484,2025-07-24,2025-07-27,Delivered
3485,3485,2025-08-29,2025-09-02,Returned
3486,3486,,,Cancelled
3487,3487,2025-06-30,2025-07-03,Delivered
3488,3488,2025-04-07,2025-04-13,Delivered
3489,3489,2025-04-03,2025-04-07,Delivered
3490,3490,2024-08-10,2024-08-14,Delivered
3491,3491,2024-01-22,2024-01-29,Delivered
3492,3492,2025-07-04,2025-07-07,Returned
3493,3493,2025-08-21,2025-08-25,Delivered
3494,3494,2024-02-27,2024-03-03,Delivered
3495,3495,2024-04-27,2024-05-01,Delivered
3496,3496,2025-10-28,2025-11-02,Delivered
3497,3497,2024-05-19,2024-05-24,Delivered
3498,3498,2024-08-27,2024-08-31,Delivered
3499,3499,2025-06-06,2025-06-10,Delivered
3500,3500,2024-09-07,2024-09-10,Delivered
3501,3501,2025-06-22,2025-07-01,Delivered
3502,3502,2024-12-09,2024-12-16,Delivered
3503,3503,2024-02-18,2024-02-22,Delivered
3504,3504,2024-08-01,2024-08-03,Delivered
3505,3505,2025-12-18,2025-12-24,Delivered
3506,3506,2025-10-04,2025-10-08,Delivered
3507,3507,2025-10-13,2025-10-17,Delivered
3508,3508,2024-11-27,2024-12-01,Delivered
3509,3509,2024-12-13,2024-12-16,Delivered
3510,3510,2024-01-29,2024-02-02,Delivered
3511,3511,2024-02-03,2024-02-09,Delivered
3512,3512,2025-10-15,2025-10-20,Delivered
3513,3513,2024-07-14,2024-07-17,Returned
3514,3514,2025-03-27,2025-04-03,Delivered
3515,3515,2025-10-10,2025-10-15,Returned
3516,3516,2024-06-03,2024-06-06,Delivered
3517,3517,2024-04-30,2024-05-02,Delivered
3518,3518,2024-10-29,2024-11-05,Delivered
3519,3519,2024-06-03,2024-06-08,Delivered
3520,3520,2025-05-04,2025-05-09,Delivered
3521,3521,2024-03-22,2024-03-26,Delivered
3522,3522,2024-10-25,2024-10-31,Delivered
3523,3523,2024-11-19,2024-11-28,Delivered
3524,3524,2025-03-24,2025-03-27,Delivered
3525,3525,2024-02-22,2024-02-26,Delivered
3526,3526,2024-09-10,2024-09-15,Delivered
3527,3527,2024-04-01,2024-04-06,Delivered
3528,3528,2025-06-28,2025-06-30,Delivered
3529,3529,2024-05-06,2024-05-10,Delivered
3530,3530,2024-10-04,2024-10-08,Delivered
3531,3531,2025-01-16,2025-01-18,Delivered
3532,3532,2024-06-25,2024-07-04,Delivered
3533,3533,2025-07-20,2025-07-25,Delivered
3534,3534,2024-02-25,2024-02-28,Delivered
3535,3535,2025-09-10,2025-09-14,Delivered
3536,3536,2024-12-31,2025-01-04,Delivered
3537,3537,2025-10-15,2025-10-19,Delivered
3538,3538,2024-03-06,2024-03-10,Delivered
3539,3539,2024-05-06,2024-05-10,Delivered
3540,3540,,,Cancelled
3541,3541,2024-01-09,2024-01-14,Delivered
3542,3542,2025-10-22,2025-10-25,Delivered
3543,3543,2025-05-28,2025-05-31,Delivered
3544,3544,2024-07-14,2024-07-20,Delivered
3545,3545,2024-10-02,2024-10-05,Delivered
3546,3546,2024-05-25,2024-06-01,Delivered
3547,3547,2024-10-30,2024-11-01,Delivered
3548,3548,2025-10-23,2025-10-27,Delivered
3549,3549,2025-02-24,2025-03-05,Delivered
3550,3550,2025-03-08,2025-03-12,Delivered
3551,3551,2025-06-26,2025-07-03,Delivered
3552,3552,2024-09-16,2024-09-21,Delivered
3553,3553,2025-02-05,2025-02-10,Returned
3554,3554,2025-02-06,2025-02-11,Delivered
3555,3555,,,Cancelled
3556,3556,2024-07-12,2024-07-17,Delivered
3557,3557,2025-11-23,2025-11-26,Delivered
3558,3558,2024-07-11,2024-07-15,Delivered
3559,3559,2024-01-26,2024-02-01,Delivered
3560,3560,2024-11-14,2024-11-20,Delivered
3561,3561,2024-10-27,2024-10-30,Delivered
3562,3562,,,Cancelled
3563,3563,2024-08-21,2024-08-26,Delivered
3564,3564,2025-07-26,2025-07-31,Delivered
3565,3565,2024-10-12,2024-10-14,Delivered
3566,3566,,,Cancelled
3567,3567,2025-11-21,2025-11-26,Delivered
3568,3568,2025-12-07,2025-12-13,Delivered
3569,3569,2024-10-28,2024-10-31,Delivered
3570,3570,2024-08-02,2024-08-09,Delivered
3571,3571,2024-09-21,2024-09-24,Delivered
3572,3572,2024-05-07,2024-05-09,Delivered
3573,3573,2024-05-26,2024-05-30,Delivered
3574,3574,2025-09-08,2025-09-15,Delivered
3575,3575,2024-05-09,2024-05-11,Delivered
3576,3576,2024-07-25,2024-08-01,Delivered
3577,3577,2025-11-27,2025-12-04,Delivered
3578,3578,2025-02-20,2025-02-25,Delivered
3579,3579,,,Cancelled
3580,3580,,,Cancelled
3581,3581,2025-06-04,2025-06-09,Delivered
3582,3582,2025-02-03,2025-02-12,Delivered
3583,3583,2025-02-23,2025-02-26,Delivered
3584,3584,,,Cancelled
3585,3585,2024-01-29,2024-02-01,Delivered
3586,3586,2025-03-02,2025-03-07,Delivered
3587,3587,2025-09-06,2025-09-10,Returned
3588,3588,2025-12-06,2025-12-10,Delivered
3589,3589,2025-12-21,2025-12-27,Delivered
3590,3590,2025-09-05,2025-09-08,Returned
3591,3591,,,Cancelled
3592,3592,2024-08-07,2024-08-11,Delivered
3593,3593,,,Cancelled
3594,3594,2024-11-17,2024-11-19,Delivered
3595,3595,2025-06-25,2025-06-28,Delivered
3596,3596,2024-04-22,2024-04-27,Delivered
3597,3597,2025-02-11,2025-02-18,Delivered
3598,3598,2024-01-31,2024-02-04,Delivered
3599,3599,2024-07-19,2024-07-26,Delivered
3600,3600,2024-08-10,2024-08-12,Delivered
3601,3601,2024-03-19,2024-03-26,Delivered
3602,3602,2024-12-13,2024-12-17,Delivered
3603,3603,2024-02-09,2024-02-11,Delivered
3604,3604,2024-10-30,2024-11-06,Delivered
3605,3605,2024-02-15,2024-02-17,Delivered
3606,3606,2024-12-14,2024-12-19,Delivered
3607,3607,2025-03-17,2025-03-20,Returned
3608,3608,2024-02-18,2024-02-23,Delivered
3609,3609,2024-05-12,2024-05-16,Delivered
3610,3610,,,Cancelled
3611,3611,2025-06-19,2025-06-24,Delivered
3612,3612,2025-09-17,2025-09-24,Delivered
3613,3613,2024-01-31,2024-02-03,Delivered
3614,3614,2024-03-16,2024-03-18,Returned
3615,3615,2024-04-15,2024-04-19,Delivered
3616,3616,2024-12-17,2024-12-22,Delivered
3617,3617,2025-06-07,2025-06-12,Delivered
3618,3618,2024-04-24,2024-05-03,Delivered
3619,3619,2025-03-11,2025-03-16,Delivered
3620,3620,2025-09-29,2025-10-01,Returned
3621,3621,2024-09-28,2024-10-07,Delivered
3622,3622,2024-05-01,2024-05-06,Delivered
3623,3623,2024-01-09,2024-01-14,Returned
3624,3624,2024-07-18,2024-07-22,Delivered
3625,3625,2025-11-15,2025-11-18,Delivered
3626,3626,2024-05-20,2024-05-25,Delivered
3627,3627,2025-10-25,2025-11-01,Delivered
3628,3628,2024-02-26,2024-02-29,Delivered
3629,3629,2025-12-11,2025-12-15,Delivered
3630,3630,2024-02-19,2024-02-25,Delivered
3631,3631,2025-08-18,2025-08-23,Delivered
