Payment_ID,Order_ID,Payment_Method,Amount,Payment_Status
3238,3238,COD,68714.94,Successful
3239,3239,Debit Card,73134.48,Successful
3240,3240,UPI,82056.2,Successful
3241,3241,COD,170689.7,Successful
3242,3242,Wallet,116170.44,Successful
3243,3243,UPI,54254.39,Successful
3244,3244,COD,59688.38,Successful
3245,3245,Wallet,176539.91,Successful
3246,3246,Wallet,67020.43,Successful
3247,3247,UPI,116051.26,Successful
3248,3248,Credit Card,45760.82,Successful
3249,3249,Net Banking,134843.51,Failed
3250,3250,COD,41501.45,Failed
3251,3251,Wallet,100524.07,Successful
3252,3252,Credit Card,34973.25,Successful
3253,3253,Debit Card,65494.25,Successful
3254,3254,Debit Card,82016.07,Successful
3255,3255,Net Banking,15906.74,Successful
3256,3256,Net Banking,84674.22,Successful
3257,3257,UPI,23210.43,Successful
3258,3258,COD,35662.45,Successful
3259,3259,COD,58489.83,Successful
3260,3260,Credit Card,10141.5,Successful
3261,3261,Net Banking,30368.07,Successful
3262,3262,COD,32709.43,Successful
3263,3263,Wallet,34458.51,Failed
3264,3264,COD,135452.05,Successful
3265,3265,Credit Card,28287.58,Successful
3266,3266,Credit Card,196103.27,Successful
3267,3267,UPI,39608.23,Successful
3268,3268,Credit Card,170314.67,Successful
3269,3269,UPI,19920.23,Successful
3270,3270,Debit Card,66797.6,Failed
3271,3271,Debit Card,64917.45,Successful
3272,3272,Wallet,50119.95,Successful
3273,3273,Credit Card,21534.11,Failed
3274,3274,UPI,201134.17,Successful
3275,3275,COD,40694.72,Successful
3276,3276,COD,9107.32,Successful
3277,3277,Debit Card,10178.77,Successful
3278,3278,Net Banking,132385.01,Successful
3279,3279,UPI,74521.86,Successful
3280,3280,Credit Card,99062.3,Successful
3281,3281,Debit Card,101213.41,Successful
3282,3282,COD,155338.96,Failed
3283,3283,Wallet,3616.42,Successful
3284,3284,Wallet,14581.98,Successful
3285,3285,Debit Card,22108.82,Successful
3286,3286,Debit Card,117419.11,Successful
3287,3287,Net Banking,77257.15,Successful
3288,3288,UPI,148356.84,Successful
3289,3289,Wallet,97561.88,Successful
3290,3290,Credit Card,58992.31,Successful
3291,3291,UPI,150918.65,Successful
3292,3292,Net Banking,36419.1,Successful
3293,3293,Credit Card,140395.77,Successful
3294,3294,Credit Card,10556.73,Successful
3295,3295,UPI,195480.64,Failed
3296,3296,Wallet,21918.88,Successful
3297,3297,COD,48758.64,Successful
3298,3298,Wallet,11753.95,Successful
3299,3299,UPI,241130.24,Successful
3300,3300,Credit Card,1624.32,Successful
3301,3301,Debit Card,41711.2,Successful
3302,3302,Credit Card,53564.1,Successful
3303,3303,Credit Card,6141.68,Successful
3304,3304,UPI,89162.88,Successful
3305,3305,Debit Card,9261.62,Successful
3306,3306,COD,18269.12,Successful
3307,3307,Wallet,88467.08,Successful
3308,3308,Net Banking,85608.68,Successful
3309,3309,COD,72509.99,Failed
3310,3310,Debit Card,115900.09,Successful
3311,3311,UPI,25267.59,Successful
3312,3312,Net Banking,190399.81,Successful
3313,3313,UPI,79218.09,Successful
3314,3314,UPI,70473.36,Successful
3315,3315,UPI,46248.34,Successful
3316,3316,Debit Card,27001.23,Successful
3317,3317,UPI,37741.91,Failed
3318,3318,Wallet,67326.72,Successful
3319,3319,Debit Card,36205.21,Successful
3320,3320,Wallet,11576.43,Failed
3321,3321,Wallet,119376.29,Failed
3322,3322,Wallet,83273.58,Successful
3323,3323,Net Banking,61952.99,Successful
3324,3324,COD,76538.32,Successful
3325,3325,Wallet,18214.65,Successful
3326,3326,Wallet,41711.2,Successful
3327,3327,Wallet,65888.95,Successful
3328,3328,UPI,192939.01,Successful
3329,3329,Debit Card,104070.62,Successful
3330,3330,Net Banking,32249.86,Successful
3331,3331,Wallet,68043.54,Successful
3332,3332,COD,100185.63,Failed
3333,3333,COD,2873.51,Successful
3334,3334,COD,150422.01,Successful
3335,3335,COD,183430.66,Successful
3336,3336,COD,101447.48,Successful
3337,3337,Debit Card,37215.48,Successful
3338,3338,Wallet,92149.73,Successful
3339,3339,COD,40290.84,Successful
3340,3340,COD,18472.24,Successful
3341,3341,Debit Card,131286.53,Successful
3342,3342,Credit Card,96743.78,Successful
3343,3343,UPI,102006.54,Successful
3344,3344,Debit Card,103017.72,Successful
3345,3345,Debit Card,95347.21,Successful
3346,3346,Wallet,88869.94,Failed
3347,3347,Debit Card,246584.82,Successful
3348,3348,COD,149128.74,Successful
3349,3349,UPI,244416.09,Successful
3350,3350,Net Banking,101975.42,Successful
3351,3351,Debit Card,46190.2,Successful
3352,3352,Debit Card,7508.6,Successful
3353,3353,Debit Card,118585.54,Successful
3354,3354,COD,80048.72,Successful
3355,3355,Debit Card,87716.19,Successful
3356,3356,Credit Card,45623.22,Successful
3357,3357,Wallet,50251.89,Successful
3358,3358,COD,23206.0,Successful
3359,3359,Net Banking,102966.31,Successful
3360,3360,Debit Card,28852.2,Successful
3361,3361,COD,62656.2,Successful
3362,3362,COD,16951.48,Failed
3363,3363,UPI,2347.18,Successful
3364,3364,UPI,26079.45,Successful
3365,3365,COD,131828.12,Successful
3366,3366,UPI,24385.14,Successful
3367,3367,COD,134224.69,Successful
3368,3368,Net Banking,5988.29,Successful
3369,3369,COD,87807.27,Successful
3370,3370,Debit Card,73115.19,Successful
3371,3371,Debit Card,40111.98,Failed
3372,3372,COD,19284.07,Successful
3373,3373,Net Banking,46823.59,Successful
3374,3374,Credit Card,64127.93,Successful
3375,3375,Net Banking,160274.37,Successful
3376,3376,Debit Card,40312.32,Successful
3377,3377,Credit Card,10277.66,Successful
3378,3378,UPI,24621.69,Successful
3379,3379,Debit Card,24621.69,Successful
3380,3380,UPI,3243.32,Failed
3381,3381,COD,121016.08,Successful
3382,3382,Debit Card,93293.6,Successful
3383,3383,Credit Card,28495.73,Successful
3384,3384,Debit Card,11831.72,Failed
3385,3385,Credit Card,27619.82,Successful
3386,3386,Net Banking,34263.42,Successful
3387,3387,UPI,299975.76,Successful
3388,3388,UPI,12372.58,Successful
3389,3389,Debit Card,59203.06,Successful
3390,3390,Net Banking,6699.69,Successful
3391,3391,UPI,23962.89,Failed
3392,3392,UPI,32187.96,Successful
3393,3393,Credit Card,39404.63,Successful
3394,3394,COD,23072.5,Successful
3395,3395,COD,87975.12,Successful
3396,3396,Wallet,31796.48,Successful
3397,3397,Net Banking,70879.34,Successful
3398,3398,Credit Card,150765.04,Successful
3399,3399,Debit Card,99696.35,Successful
3400,3400,Credit Card,36396.24,Failed
3401,3401,UPI,106680.94,Successful
3402,3402,COD,13587.29,Successful
3403,3403,Wallet,21386.69,Successful
3404,3404,Debit Card,65418.86,Successful
3405,3405,COD,47015.56,Successful
3406,3406,Credit Card,31102.35,Successful
3407,3407,Credit Card,33469.96,Failed
3408,3408,UPI,60164.97,Successful
3409,3409,Debit Card,66594.74,Successful
3410,3410,Debit Card,250014.1,Successful
3411,3411,Wallet,115729.82,Successful
3412,3412,COD,105223.5,Successful
3413,3413,COD,37317.44,Successful
3414,3414,Wallet,17576.01,Successful
3415,3415,Wallet,126003.27,Successful
3416,3416,COD,1022.47,Successful
3417,3417,UPI,109665.27,Successful
3418,3418,COD,31348.53,Successful
3419,3419,Credit Card,81302.0,Successful
3420,3420,Net Banking,33787.02,Successful
3421,3421,Wallet,146763.85,Successful
3422,3422,Debit Card,20299.02,Successful
3423,3423,Wallet,26342.18,Successful
3424,3424,Debit Card,43986.62,Successful
3425,3425,Wallet,14436.49,Successful
3426,3426,Wallet,108476.64,Successful
3427,3427,Debit Card,40385.24,Successful
3428,3428,Debit Card,89895.67,Successful
3429,3429,Debit Card,20347.36,Successful
3430,3430,Net Banking,40963.99,Successful
3431,3431,COD,40239.9,Successful
3432,3432,Wallet,91793.01,Successful
3433,3433,UPI,87331.15,Successful
3434,3434,COD,24875.19,Successful
3435,3435,Credit Card,23328.29,Successful
3436,3436,Credit Card,93338.52,Failed
3437,3437,Debit Card,122972.02,Successful
3438,3438,Wallet,95455.66,Successful
3439,3439,UPI,64745.07,Failed
3440,3440,COD,53264.87,Successful
3441,3441,Wallet,139184.31,Successful
3442,3442,Net Banking,228189.31,Successful
3443,3443,Net Banking,23867.67,Successful
3444,3444,Credit Card,160007.42,Successful
3445,3445,Debit Card,125554.47,Failed
3446,3446,UPI,65454.85,Successful
3447,3447,Wallet,49516.9,Successful
3448,3448,Wallet,145321.33,Failed
3449,3449,Credit Card,202743.1,Successful
3450,3450,Net Banking,47015.56,Successful
3451,3451,COD,5864.85,Successful
3452,3452,Net Banking,102006.54,Successful
3453,3453,Credit Card,22210.47,Successful
3454,3454,Credit Card,44831.04,Successful
3455,3455,COD,140263.51,Successful
3456,3456,COD,21028.14,Successful
3457,3457,Net Banking,27587.62,Failed
3458,3458,UPI,59556.46,Successful
3459,3459,Debit Card,26316.94,Successful
3460,3460,COD,71229.09,Successful
3461,3461,Wallet,37930.0,Failed
3462,3462,Credit Card,106806.83,Successful
3463,3463,Debit Card,1540.58,Failed
3464,3464,Debit Card,110632.46,Successful
3465,3465,UPI,64223.25,Successful
3466,3466,COD,111833.57,Successful
3467,3467,UPI,80863.35,Successful
3468,3468,COD,93777.14,Successful
3469,3469,UPI,86708.47,Successful
3470,3470,COD,33002.39,Successful
3471,3471,COD,42411.41,Successful
3472,3472,COD,121155.72,Failed
3473,3473,Net Banking,173855.6,Successful
3474,3474,UPI,51559.67,Successful
3475,3475,UPI,49032.19,Failed
3476,3476,UPI,197510.64,Successful
3477,3477,Debit Card,46685.32,Successful
3478,3478,UPI,68719.97,Successful
3479,3479,Net Banking,3630.84,Successful
3480,3480,UPI,24349.14,Successful
3481,3481,Credit Card,3439.75,Successful
3482,3482,Net Banking,176213.45,Successful
3483,3483,Net Banking,13123.78,Successful
3484,3484,UPI,130418.34,Successful
3485,3485,UPI,86630.02,Failed
3486,3486,Credit Card,80713.39,Failed
3487,3487,Net Banking,122092.89,Successful
3488,3488,Debit Card,80718.52,Successful
3489,3489,Debit Card,136140.89,Successful
3490,3490,Net Banking,110773.7,Successful
3491,3491,Credit Card,54334.61,Failed
3492,3492,Net Banking,109183.05,Successful
3493,3493,UPI,18994.42,Failed
3494,3494,COD,36400.44,Successful
3495,3495,Debit Card,9706.49,Successful
3496,3496,Net Banking,89440.02,Successful
3497,3497,UPI,84360.12,Successful
3498,3498,UPI,91587.73,Successful
3499,3499,UPI,29481.52,Successful
3500,3500,Credit Card,4872.97,Successful
3501,3501,Net Banking,52308.1,Successful
3502,3502,Debit Card,30395.11,Failed
3503,3503,UPI,89006.52,Successful
3504,3504,Wallet,112419.1,Successful
3505,3505,UPI,31295.06,Successful
3506,3506,Credit Card,73770.36,Successful
3507,3507,Wallet,86595.62,Successful
3508,3508,Credit Card,4941.44,Successful
3509,3509,Credit Card,6095.02,Successful
3510,3510,Debit Card,57684.93,Successful
3511,3511,Net Banking,31338.53,Successful
3512,3512,COD,14581.53,Successful
3513,3513,Credit Card,110087.51,Successful
3514,3514,Credit Card,69383.82,Successful
3515,3515,Credit Card,22111.28,Successful
3516,3516,Debit Card,68523.97,Successful
3517,3517,Net Banking,76002.75,Successful
3518,3518,Wallet,12783.86,Successful
3519,3519,Net Banking,81975.27,Successful
3520,3520,UPI,41728.28,Successful
3521,3521,UPI,29764.9,Successful
3522,3522,Debit Card,6670.94,Successful
3523,3523,UPI,87565.84,Successful
3524,3524,Debit Card,9107.32,Successful
3525,3525,Wallet,30908.44,Successful
3526,3526,Debit Card,20347.36,Successful
3527,3527,Credit Card,149114.74,Successful
3528,3528,Debit Card,32644.91,Successful
3529,3529,Net Banking,103868.87,Successful
3530,3530,Wallet,8419.73,Successful
3531,3531,Credit Card,38277.04,Successful
3532,3532,Wallet,77204.1,Successful
3533,3533,UPI,47075.35,Successful
3534,3534,Wallet,27613.54,Successful
3535,3535,UPI,78970.27,Successful
3536,3536,Debit Card,106704.01,Successful
3537,3537,Debit Card,62965.15,Failed
3538,3538,Credit Card,62594.66,Successful
3539,3539,Credit Card,108183.65,Successful
3540,3540,Wallet,23516.29,Failed
3541,3541,COD,54953.46,Successful
3542,3542,Debit Card,161733.03,Successful
3543,3543,Credit Card,39697.08,Failed
3544,3544,COD,73408.8,Successful
3545,3545,UPI,145876.04,Successful
3546,3546,Credit Card,78124.88,Successful
3547,3547,COD,43794.04,Successful
3548,3548,Wallet,114634.32,Successful
3549,3549,UPI,14876.62,Successful
3550,3550,Credit Card,101254.62,Successful
3551,3551,COD,15333.37,Successful
3552,3552,Credit Card,79354.66,Successful
3553,3553,Net Banking,105806.21,Successful
3554,3554,Debit Card,34441.88,Successful
3555,3555,Net Banking,139392.92,Failed
3556,3556,Credit Card,69261.48,Successful
3557,3557,COD,103318.17,Successful
3558,3558,Credit Card,14236.85,Successful
3559,3559,UPI,162967.43,Successful
3560,3560,Wallet,223786.13,Successful
3561,3561,Wallet,114602.79,Successful
3562,3562,Debit Card,24823.46,Failed
3563,3563,Credit Card,11665.58,Successful
3564,3564,UPI,2571.04,Successful
3565,3565,Wallet,11493.92,Successful
3566,3566,Wallet,153475.69,Failed
3567,3567,Wallet,104185.49,Successful
3568,3568,UPI,82379.57,Successful
3569,3569,Net Banking,225805.27,Successful
3570,3570,UPI,191137.39,Successful
3571,3571,COD,35436.58,Successful
3572,3572,COD,66326.46,Successful
3573,3573,Debit Card,15290.28,Successful
3574,3574,COD,101841.26,Successful
3575,3575,Credit Card,149674.83,Successful
3576,3576,Debit Card,32468.35,Successful
3577,3577,COD,135680.1,Successful
3578,3578,COD,23331.17,Successful
3579,3579,Net Banking,176111.57,Failed
3580,3580,COD,6283.7,Failed
3581,3581,Wallet,21818.28,Successful
3582,3582,Credit Card,40385.24,Successful
3583,3583,Debit Card,123243.14,Successful
3584,3584,Credit Card,7955.89,Failed
3585,3585,Wallet,78001.2,Successful
3586,3586,Wallet,101317.02,Failed
3587,3587,Debit Card,110628.79,Successful
3588,3588,COD,215049.65,Successful
3589,3589,Net Banking,119319.57,Successful
3590,3590,COD,32885.46,Successful
3591,3591,Debit Card,3616.42,Failed
3592,3592,Net Banking,124974.96,Successful
3593,3593,Wallet,78855.54,Failed
3594,3594,UPI,57140.79,Successful
3595,3595,Net Banking,21523.33,Successful
3596,3596,Wallet,106829.99,Successful
3597,3597,Net Banking,99658.38,Successful
3598,3598,Debit Card,33202.08,Successful
3599,3599,COD,29701.65,Successful
3600,3600,COD,194184.25,Successful
3601,3601,Net Banking,79375.3,Successful
3602,3602,COD,40376.59,Failed
3603,3603,COD,37325.26,Successful
3604,3604,UPI,154273.14,Successful
3605,3605,COD,30820.13,Successful
3606,3606,Wallet,116690.09,Successful
3607,3607,Credit Card,57721.52,Successful
3608,3608,Net Banking,124364.76,Successful
3609,3609,Wallet,33681.2,Successful
3610,3610,Wallet,115841.61,Failed
3611,3611,COD,108773.74,Successful
3612,3612,Net Banking,99227.26,Successful
3613,3613,Credit Card,29119.47,Successful
3614,3614,UPI,46203.43,Successful
3615,3615,UPI,35554.46,Successful
3616,3616,Wallet,81170.03,Successful
3617,3617,Debit Card,19850.71,Successful
3618,3618,Wallet,250438.97,Successful
3619,3619,Debit Card,31773.68,Successful
3620,3620,COD,154362.55,Successful
3621,3621,Debit Card,24685.31,Successful
3622,3622,Debit Card,17597.08,Successful
3623,3623,Credit Card,102355.8,Successful
3624,3624,Wallet,27795.82,Successful
3625,3625,UPI,136651.22,Successful
3626,3626,Wallet,5102.7,Successful
3627,3627,Debit Card,42083.91,Successful
3628,3628,Net Banking,159517.02,Successful
3629,3629,UPI,9421.93,Successful
3630,3630,Net Banking,100868.13,Successful
3631,3631,COD,20047.01,Successful
3632,3632,Wallet,21572.05,Successful
3633,3633,Wallet,7137.46,Successful
3634,3634,Net Banking,46174.32,Successful
3635,3635,COD,46203.43,Successful
3636,3636,Net Banking,182089.75,Successful
3637,3637,Wallet,34385.17,Successful
3638,3638,Wallet,30785.34,Successful
3639,3639,Wallet,117965.72,Failed
3640,3640,Wallet,66034.34,Successful
3641,3641,COD,37696.53,Successful
3642,3642,UPI,58834.88,Successful
3643,3643,UPI,121999.04,Failed
3644,3644,Credit Card,64827.67,Successful
3645,3645,Credit Card,148790.09,Successful
3646,3646,Net Banking,93004.38,Successful
3647,3647,Net Banking,140677.99,Successful
3648,3648,Debit Card,36863.48,Successful
3649,3649,Net Banking,46927.83,Successful
3650,3650,COD,75393.05,Successful
3651,3651,Wallet,28751.52,Successful
3652,3652,Credit Card,85837.98,Successful
3653,3653,UPI,111345.3,Failed
3654,3654,COD,147825.1,Failed
3655,3655,Credit Card,75965.54,Failed
3656,3656,Net Banking,80300.35,Failed
3657,3657,Debit Card,129738.75,Failed
3658,3658,COD,161343.98,Failed
3659,3659,Debit Card,66448.25,Successful
3660,3660,UPI,53975.57,Successful
3661,3661,UPI,62406.51,Successful
3662,3662,Wallet,15220.08,Failed
3663,3663,Wallet,84938.78,Successful
3664,3664,Net Banking,161453.57,Successful
3665,3665,UPI,23152.87,Successful
3666,3666,Net Banking,80619.82,Successful
3667,3667,COD,57810.42,Successful
3668,3668,Debit Card,81578.75,Successful
3669,3669,Wallet,64949.76,Failed
3670,3670,Net Banking,87682.36,Successful
3671,3671,Net Banking,61577.47,Failed
3672,3672,Wallet,63521.84,Failed
3673,3673,COD,35602.28,Successful
3674,3674,UPI,44473.31,Failed
3675,3675,Net Banking,122498.56,Failed
3676,3676,COD,81665.7,Successful
3677,3677,Credit Card,24182.72,Successful
3678,3678,UPI,49804.11,Successful
3679,3679,UPI,134419.59,Successful
3680,3680,UPI,16951.48,Successful
3681,3681,Credit Card,46190.2,Successful
3682,3682,Credit Card,30673.96,Successful
3683,3683,Credit Card,87510.7,Successful
3684,3684,COD,111545.66,Successful
3685,3685,COD,186345.89,Successful
3686,3686,UPI,46507.82,Successful
3687,3687,UPI,78771.43,Successful
3688,3688,UPI,121651.05,Successful
3689,3689,COD,76340.54,Successful
3690,3690,Wallet,4427.95,Successful
3691,3691,Credit Card,51297.5,Successful
3692,3692,Wallet,45648.16,Successful
3693,3693,UPI,49781.18,Successful
3694,3694,Net Banking,70402.35,Successful
3695,3695,COD,40664.12,Successful
3696,3696,UPI,160591.72,Successful
3697,3697,UPI,81041.22,Successful
3698,3698,Debit Card,75398.93,Successful
3699,3699,Net Banking,211504.85,Successful
3700,3700,Credit Card,95048.96,Successful
3701,3701,Wallet,109672.79,Successful
3702,3702,UPI,288890.75,Successful
3703,3703,Debit Card,150258.96,Successful
3704,3704,Credit Card,87635.7,Failed
3705,3705,COD,15970.53,Successful
3706,3706,COD,132135.54,Successful
3707,3707,UPI,28310.38,Successful
3708,3708,Credit Card,20099.08,Successful
3709,3709,Net Banking,47033.93,Successful
3710,3710,Credit Card,152320.64,Successful
3711,3711,Debit Card,123674.64,Successful
3712,3712,COD,46900.79,Successful
3713,3713,Debit Card,24679.68,Successful
3714,3714,Credit Card,116747.37,Successful
3715,3715,Wallet,27942.75,Successful
3716,3716,Wallet,124269.18,Successful
3717,3717,UPI,223861.04,Failed
3718,3718,COD,92893.66,Failed
3719,3719,Credit Card,44803.5,Successful
3720,3720,Debit Card,72234.24,Successful
3721,3721,UPI,127352.2,Successful
3722,3722,Net Banking,51726.78,Successful
3723,3723,Debit Card,19854.07,Failed
3724,3724,COD,117326.51,Failed
3725,3725,Debit Card,4097.03,Successful
3726,3726,Credit Card,189033.13,Successful
3727,3727,Debit Card,2048.51,Successful
3728,3728,Credit Card,112270.54,Successful
3729,3729,Credit Card,8436.75,Successful
3730,3730,Credit Card,35899.26,Failed
3731,3731,Credit Card,2563.86,Failed
